Location_ID,Location_Name,Type,Region,Pop_2021,Unified_Score,Tier,Bucket,Reason,Fix_Note
ON-2208,Springdale,Neighborhood,Greater Toronto Area,,34,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2209,Downtown Burlington,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2210,Aldershot,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2211,Appleby,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2212,Tyandaga,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2213,Palmer,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2214,Headon Forest,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2215,Millcroft,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2216,Roseland,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2217,LaSalle Park Burlington,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2218,Downtown Oshawa,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2219,Samac,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2220,Northwood,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2221,Pinecrest,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2222,O'Neill,Neighborhood,Greater Toronto Area,,33.4,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2223,McLaughlin,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2224,Eastdale,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2225,Kedron,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2226,Windfields Oshawa,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2227,Northglen,Neighborhood,Greater Toronto Area,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2228,Downtown St. Catharines,Neighborhood,Hamilton-Niagara,,33.3,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2229,Merritton,Neighborhood,Hamilton-Niagara,,33.3,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2230,Port Dalhousie,Neighborhood,Hamilton-Niagara,,33.4,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2231,Martindale,Neighborhood,Hamilton-Niagara,,33.3,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2232,Glendale,Neighborhood,Hamilton-Niagara,,33.3,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2233,Grantham,Neighborhood,Hamilton-Niagara,,33.4,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2234,Facer,Neighborhood,Hamilton-Niagara,,33.3,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2235,Haig,Neighborhood,Hamilton-Niagara,,33.3,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2236,Queenston,Neighborhood,Hamilton-Niagara,,33.4,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2237,Downtown Sudbury,Neighborhood,Ontario,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2238,Minnow Lake,Neighborhood,Ontario,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2239,New Sudbury,Neighborhood,Ontario,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2240,South End Sudbury,Neighborhood,Ontario,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2241,Flour Mill,Neighborhood,Ontario,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2242,Donovan,Neighborhood,Ontario,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2243,West End Sudbury,Neighborhood,Ontario,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2244,Copper Cliff,Neighborhood,Ontario,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2245,Lively,Neighborhood,Ontario,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2246,Azilda,Neighborhood,Ontario,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2247,Val Caron,Neighborhood,Ontario,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2248,Hanmer,Neighborhood,Ontario,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2249,Capreol,Neighborhood,Ontario,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2250,Garson,Neighborhood,Ontario,,33.5,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2251,Chelmsford,Neighborhood,Ontario,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2252,Downtown Niagara Falls,Neighborhood,Hamilton-Niagara,,33,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2253,Chippawa,Neighborhood,Hamilton-Niagara,,33,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2254,Downtown Newmarket,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2255,Stonehaven,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2256,Bristol-London,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2257,Summerhill Newmarket,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2258,Glenway,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2259,Upper Canada Mall Area,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2260,Downtown Ajax,Neighborhood,Greater Toronto Area,,34,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2261,South Ajax,Neighborhood,Greater Toronto Area,,33.8,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2262,North Ajax,Neighborhood,Greater Toronto Area,,33.9,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2263,Village Green,Neighborhood,Greater Toronto Area,,33.9,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2264,Downtown Whitby,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2265,Brooklin,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2266,Blue Grass Meadows,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2267,Pringle Creek,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2268,Williamsburg,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2269,Rolling Acres,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2270,Downtown Milton,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2271,Old Milton,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2272,Dorset Park Milton,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2273,Harrison,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2274,Willmott,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2275,Dempsey,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2276,Boyne,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2277,Bolton,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2278,Caledon Village,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2279,Inglewood,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2280,Palgrave,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2281,Alton,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2282,Cheltenham,Neighborhood,Greater Toronto Area,,33.7,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2283,Mono Mills,Neighborhood,Greater Toronto Area,,33.6,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2284,Zhiibaahaasing First Nation,First Nations Reserve,Northern Ontario,100,34.6,,DEFERRED_GATE,"unified score 34.6 < 50 — below publish threshold, noindex",
ON-2285,Deer Lake First Nation,First Nations Reserve,Northern Ontario,1100,38.2,,DEFERRED_GATE,"unified score 38.2 < 50 — below publish threshold, noindex",
ON-2286,Bowmanville,Locality,Northern Ontario,281,34.5,,DEFERRED_GATE,"unified score 34.5 < 50 — below publish threshold, noindex",
ON-2287,South,Locality,Northern Ontario,369,34.3,,DEFERRED_GATE,"unified score 34.3 < 50 — below publish threshold, noindex",
ON-2288,Alloa,Locality,Northern Ontario,365,34.8,,DEFERRED_GATE,"unified score 34.8 < 50 — below publish threshold, noindex",
ON-2289,Cardwell,Locality,Northern Ontario,505,34.6,,DEFERRED_GATE,"unified score 34.6 < 50 — below publish threshold, noindex",
ON-2290,Carthage,Locality,Northern Ontario,183,32.8,,DEFERRED_GATE,"unified score 32.8 < 50 — below publish threshold, noindex",
ON-2291,Coatsworth,Locality,Northern Ontario,503,34.7,,DEFERRED_GATE,"unified score 34.7 < 50 — below publish threshold, noindex",
ON-2292,Elsinore,Locality,Northern Ontario,145,32.8,,DEFERRED_GATE,"unified score 32.8 < 50 — below publish threshold, noindex",
ON-2293,Fassifern,Locality,Northern Ontario,45,32.4,,DEFERRED_GATE,"unified score 32.4 < 50 — below publish threshold, noindex",
ON-2294,Flower Station,Locality,Northern Ontario,265,35,,DEFERRED_GATE,"unified score 35 < 50 — below publish threshold, noindex",
ON-2295,Fort Stewart,Locality,Northern Ontario,405,34.3,,DEFERRED_GATE,"unified score 34.3 < 50 — below publish threshold, noindex",
ON-2296,Foxmead,Locality,Northern Ontario,25,32.9,,DEFERRED_GATE,"unified score 32.9 < 50 — below publish threshold, noindex",
ON-2297,Jasper,Locality,Northern Ontario,363,34.6,,DEFERRED_GATE,"unified score 34.6 < 50 — below publish threshold, noindex",
ON-2298,Mountain,Locality,Northern Ontario,209,34.1,,DEFERRED_GATE,"unified score 34.1 < 50 — below publish threshold, noindex",
ON-2299,Musquash,Locality,Northern Ontario,390,34.7,,DEFERRED_GATE,"unified score 34.7 < 50 — below publish threshold, noindex",
ON-2300,North Pelham,Locality,Northern Ontario,408,34.3,,DEFERRED_GATE,"unified score 34.3 < 50 — below publish threshold, noindex",
ON-2301,Port Ryerse,Locality,Southwestern Ontario,18,32.4,,DEFERRED_GATE,"unified score 32.4 < 50 — below publish threshold, noindex",
ON-2302,Joly,Township,Northern Ontario,293,37.9,,DEFERRED_GATE,"unified score 37.9 < 50 — below publish threshold, noindex",
ON-2303,Matachewan,Township,Northern Ontario,268,38.2,,DEFERRED_GATE,"unified score 38.2 < 50 — below publish threshold, noindex",
ON-2304,Downtown Kitchener,Neighborhood,Kitchener-Waterloo,,32.3,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2305,Auditorium,Neighborhood,Kitchener-Waterloo,,32.2,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2306,Cherry Hill,Neighborhood,Kitchener-Waterloo,,32.1,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2307,Forest Hill KW,Neighborhood,Kitchener-Waterloo,,32.3,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2308,Rockway,Neighborhood,Kitchener-Waterloo,,32.3,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2309,Rosemount,Neighborhood,Kitchener-Waterloo,,32.1,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2310,Victoria Park,Neighborhood,Kitchener-Waterloo,,32.3,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2311,Alpine,Neighborhood,Kitchener-Waterloo,,32.3,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2312,Bridgeport,Neighborhood,Kitchener-Waterloo,,32.3,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2313,Centreville-Chicopee,Neighborhood,Kitchener-Waterloo,,32.2,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2314,Country Hills,Neighborhood,Kitchener-Waterloo,,32.1,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2315,Deer Ridge,Neighborhood,Kitchener-Waterloo,,32.2,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
ON-2316,Doon,Neighborhood,Kitchener-Waterloo,,32.2,,DEFERRED_GATE,no real census population (neighborhood/locality) — noindex until grounded,
