Community_ID,Name,CGN_Generic,County,Region,Latitude,Longitude,Status,Defer_Reason,Data_Sources
NB-C-0001,Aboushagan Road,Locality,Westmorland,Greater Moncton & Southeast,45.98466,-64.352993,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1560,Scott Road,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.033333,-65.1,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1561,Scott Siding,Dispersed Rural Community,York,Capital & River Valley,45.91627,-67.541344,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1562,Scoudouc,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.16533,-64.56204,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1563,Scovil,Dispersed Rural Community,Queens,Capital & River Valley,45.768836,-66.131955,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1564,Sea Side,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.948941,-66.121764,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1565,Seal Cove,Urban Community,Charlotte,Fundy & Greater Saint John,44.65262,-66.840683,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1566,Searsville,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.713755,-65.694939,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1567,Seaview,Dispersed Rural Community,Saint John,Fundy & Greater Saint John,45.160793,-66.191607,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1568,Second Falls,Dispersed Rural Community,Charlotte,Fundy & Greater Saint John,45.23261,-66.845013,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1569,Second North River,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.068614,-65.074456,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1570,Seeleys Cove,Dispersed Rural Community,Charlotte,Fundy & Greater Saint John,45.088036,-66.657764,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1571,Selwood,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.983068,-66.405856,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1572,Semiwagan Ridge,Dispersed Rural Community,Northumberland,Miramichi River Region,46.856355,-65.561819,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1573,Sevogle,Dispersed Rural Community,Northumberland,Miramichi River Region,47.083711,-65.826972,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1574,Shampers,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.533476,-66.013725,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1575,Shanklin,Dispersed Rural Community,Saint John,Fundy & Greater Saint John,45.361258,-65.625369,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1576,Shannon,Dispersed Rural Community,Queens,Capital & River Valley,45.7,-65.983333,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1577,Shannonvale,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,48.012326,-66.443385,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1578,Shaw Brook,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.216588,-64.873898,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1579,Shediac Bridge,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.275708,-64.585577,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1580,Shediac Cape,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.237805,-64.561657,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1581,Shediac Ridge,Dispersed Rural Community,Northumberland,Miramichi River Region,46.761149,-65.397359,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1582,Shediac River,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.270898,-64.628721,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1583,Sheila,Urban Community,Gloucester,Acadian Peninsula & Chaleur,47.479972,-64.919675,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1584,Shemogue,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.156249,-64.185422,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1585,Shenstone,Dispersed Rural Community,Albert,Greater Moncton & Southeast,45.899038,-64.732259,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1586,Shepody,Dispersed Rural Community,Albert,Greater Moncton & Southeast,45.770414,-64.656672,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1587,Sherwood Park,Urban Community,Kings,Fundy & Greater Saint John,45.428914,-65.98428,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1588,Shinnickburn,Locality,Northumberland,Miramichi River Region,46.550285,-65.831431,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1589,Siegas,Dispersed Rural Community,Madawaska,Northwest & Madawaska,47.219009,-67.984852,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1590,Siegas Lake Settlement,Dispersed Rural Community,Madawaska,Northwest & Madawaska,47.310537,-67.920441,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1591,Sillikers,Dispersed Rural Community,Northumberland,Miramichi River Region,46.947608,-65.875868,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1592,Silver Falls,Suburban Community,Saint John,Fundy & Greater Saint John,45.3,-66.016667,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1593,Silver Falls Park,Urban Community,Saint John,Fundy & Greater Saint John,45.301029,-66.017417,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1594,Silverwood,Urban Community,York,Capital & River Valley,45.965283,-66.764032,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1595,Simms Corner,Locality,Saint John,Fundy & Greater Saint John,45.256505,-66.092665,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1596,Simpson Corner,Dispersed Rural Community,Charlotte,Fundy & Greater Saint John,45.228945,-67.174921,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1597,Simpsons Field,Locality,Restigouche,Restigouche & Chaleur Bay,47.551447,-66.525392,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1598,Sirois,Dispersed Rural Community,Madawaska,Northwest & Madawaska,47.281474,-67.996907,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1599,Sisson Brook,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.982289,-67.382867,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1600,Sisson Ridge,Dispersed Rural Community,Victoria,Northwest & Madawaska,46.917,-67.438614,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1601,Sisson Settlement,Dispersed Rural Community,York,Capital & River Valley,46.043327,-66.854654,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1602,Six Roads,Dispersed Rural Community,Gloucester,Acadian Peninsula & Chaleur,47.62244,-64.871968,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1603,Six-Milles,Dispersed Rural Community,Restigouche,Restigouche & Chaleur Bay,47.665973,-67.451547,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1604,Skiff Lake,Dispersed Rural Community,York,Capital & River Valley,45.827718,-67.548783,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1605,Slope Road,Dispersed Rural Community,Sunbury,Capital & River Valley,46.093164,-66.099599,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1606,Smith Corner,Locality,Queens,Capital & River Valley,45.781269,-65.807102,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1607,Smith Settlement,Dispersed Rural Community,Westmorland,Greater Moncton & Southeast,46.146733,-63.9972,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1608,Smithfield,Dispersed Rural Community,York,Capital & River Valley,45.791434,-66.912928,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1609,Smiths Corner,Dispersed Rural Community,Kent,Greater Moncton & Southeast,46.505568,-65.165827,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
NB-C-1610,Smiths Creek,Dispersed Rural Community,Kings,Fundy & Greater Saint John,45.775305,-65.480432,DEFERRED,CGN locality without census population — fails real-population gate; candidate v2 neighborhood/community page where signals exist,NRCan CGN (OGL-Canada)
